,code_bss,bss_id,date_mesure,niveau_nappe_eau,mode_obtention,nom_producteur
5799,10906X0039/C2-1,BSS002MNYD,2017-12-28,102.0,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5800,10906X0039/C2-1,BSS002MNYD,2017-12-29,101.9,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5801,10906X0039/C2-1,BSS002MNYD,2017-12-30,101.83,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5802,10906X0039/C2-1,BSS002MNYD,2017-12-31,101.77,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5803,10906X0039/C2-1,BSS002MNYD,2018-01-01,101.71,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5804,10906X0039/C2-1,BSS002MNYD,2018-01-02,101.67,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5805,10906X0039/C2-1,BSS002MNYD,2018-01-03,101.63,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5806,10906X0039/C2-1,BSS002MNYD,2018-01-04,101.6,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5807,10906X0039/C2-1,BSS002MNYD,2018-01-05,101.65,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5808,10906X0039/C2-1,BSS002MNYD,2018-01-06,101.72,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5809,10906X0039/C2-1,BSS002MNYD,2018-01-07,101.72,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5810,10906X0039/C2-1,BSS002MNYD,2018-01-08,101.76,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5811,10906X0039/C2-1,BSS002MNYD,2018-01-09,101.73,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5812,10906X0039/C2-1,BSS002MNYD,2018-01-10,101.65,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5813,10906X0039/C2-1,BSS002MNYD,2018-01-11,101.6,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5814,10906X0039/C2-1,BSS002MNYD,2018-01-12,101.56,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5815,10906X0039/C2-1,BSS002MNYD,2018-01-13,101.52,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5816,10906X0039/C2-1,BSS002MNYD,2018-01-14,101.48,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5817,10906X0039/C2-1,BSS002MNYD,2018-01-15,101.45,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5818,10906X0039/C2-1,BSS002MNYD,2018-01-16,101.41,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5819,10906X0039/C2-1,BSS002MNYD,2018-01-17,101.4,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5820,10906X0039/C2-1,BSS002MNYD,2018-01-18,101.4,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5821,10906X0039/C2-1,BSS002MNYD,2018-01-19,101.45,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5822,10906X0039/C2-1,BSS002MNYD,2018-01-20,101.49,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5823,10906X0039/C2-1,BSS002MNYD,2018-01-21,101.54,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5824,10906X0039/C2-1,BSS002MNYD,2018-01-22,101.55,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5825,10906X0039/C2-1,BSS002MNYD,2018-01-23,101.57,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5826,10906X0039/C2-1,BSS002MNYD,2018-01-24,101.68,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5827,10906X0039/C2-1,BSS002MNYD,2018-01-25,101.69,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5828,10906X0039/C2-1,BSS002MNYD,2018-01-26,101.75,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5829,10906X0039/C2-1,BSS002MNYD,2018-01-27,101.83,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5830,10906X0039/C2-1,BSS002MNYD,2018-01-28,101.86,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5831,10906X0039/C2-1,BSS002MNYD,2018-01-29,101.91,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5832,10906X0039/C2-1,BSS002MNYD,2018-01-30,101.91,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5833,10906X0039/C2-1,BSS002MNYD,2018-01-31,101.92,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5834,10906X0039/C2-1,BSS002MNYD,2018-02-01,101.95,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5835,10906X0039/C2-1,BSS002MNYD,2018-02-02,101.97,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5836,10906X0039/C2-1,BSS002MNYD,2018-02-03,102.03,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5837,10906X0039/C2-1,BSS002MNYD,2018-02-04,102.03,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5838,10906X0039/C2-1,BSS002MNYD,2018-02-05,101.98,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5839,10906X0039/C2-1,BSS002MNYD,2018-02-06,101.89,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5840,10906X0039/C2-1,BSS002MNYD,2018-02-07,101.82,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5841,10906X0039/C2-1,BSS002MNYD,2018-02-08,101.77,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5842,10906X0039/C2-1,BSS002MNYD,2018-02-09,101.73,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5843,10906X0039/C2-1,BSS002MNYD,2018-02-10,101.74,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5844,10906X0039/C2-1,BSS002MNYD,2018-02-11,101.73,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5845,10906X0039/C2-1,BSS002MNYD,2018-02-12,101.69,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5846,10906X0039/C2-1,BSS002MNYD,2018-02-13,101.65,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5847,10906X0039/C2-1,BSS002MNYD,2018-02-14,101.61,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5848,10906X0039/C2-1,BSS002MNYD,2018-02-15,101.59,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5849,10906X0039/C2-1,BSS002MNYD,2018-02-16,101.56,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5850,10906X0039/C2-1,BSS002MNYD,2018-02-17,101.66,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5851,10906X0039/C2-1,BSS002MNYD,2018-02-18,101.77,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5852,10906X0039/C2-1,BSS002MNYD,2018-02-19,101.81,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5853,10906X0039/C2-1,BSS002MNYD,2018-02-20,101.83,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5854,10906X0039/C2-1,BSS002MNYD,2018-02-21,101.85,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5855,10906X0039/C2-1,BSS002MNYD,2018-02-22,102.0,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5856,10906X0039/C2-1,BSS002MNYD,2018-02-23,102.05,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5857,10906X0039/C2-1,BSS002MNYD,2018-02-24,102.07,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5858,10906X0039/C2-1,BSS002MNYD,2018-02-25,102.14,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5859,10906X0039/C2-1,BSS002MNYD,2018-02-26,102.14,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5860,10906X0039/C2-1,BSS002MNYD,2018-02-27,102.13,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5861,10906X0039/C2-1,BSS002MNYD,2018-02-28,102.0,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5862,10906X0039/C2-1,BSS002MNYD,2018-03-01,101.99,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5863,10906X0039/C2-1,BSS002MNYD,2018-03-02,102.03,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5864,10906X0039/C2-1,BSS002MNYD,2018-03-03,101.98,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5865,10906X0039/C2-1,BSS002MNYD,2018-03-04,101.86,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5866,10906X0039/C2-1,BSS002MNYD,2018-03-05,101.79,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5867,10906X0039/C2-1,BSS002MNYD,2018-03-06,101.75,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5868,10906X0039/C2-1,BSS002MNYD,2018-03-07,101.71,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5869,10906X0039/C2-1,BSS002MNYD,2018-03-08,101.7,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5870,10906X0039/C2-1,BSS002MNYD,2018-03-09,101.69,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5871,10906X0039/C2-1,BSS002MNYD,2018-03-10,101.67,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5872,10906X0039/C2-1,BSS002MNYD,2018-03-11,101.64,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5873,10906X0039/C2-1,BSS002MNYD,2018-03-12,101.64,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5874,10906X0039/C2-1,BSS002MNYD,2018-03-13,101.64,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5875,10906X0039/C2-1,BSS002MNYD,2018-03-14,101.61,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5876,10906X0039/C2-1,BSS002MNYD,2018-03-15,101.59,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5877,10906X0039/C2-1,BSS002MNYD,2018-03-16,101.57,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5878,10906X0039/C2-1,BSS002MNYD,2018-03-17,101.56,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5879,10906X0039/C2-1,BSS002MNYD,2018-03-18,101.54,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5880,10906X0039/C2-1,BSS002MNYD,2018-03-19,101.52,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5881,10906X0039/C2-1,BSS002MNYD,2018-03-20,101.5,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5882,10906X0039/C2-1,BSS002MNYD,2018-03-21,101.52,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5883,10906X0039/C2-1,BSS002MNYD,2018-03-22,101.55,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5884,10906X0039/C2-1,BSS002MNYD,2018-03-23,101.58,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5885,10906X0039/C2-1,BSS002MNYD,2018-03-24,101.66,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5886,10906X0039/C2-1,BSS002MNYD,2018-03-25,101.63,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5887,10906X0039/C2-1,BSS002MNYD,2018-03-26,101.59,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5888,10906X0039/C2-1,BSS002MNYD,2018-03-27,101.52,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5889,10906X0039/C2-1,BSS002MNYD,2018-03-28,101.59,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5890,10906X0039/C2-1,BSS002MNYD,2018-03-29,101.74,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5891,10906X0039/C2-1,BSS002MNYD,2018-03-30,101.75,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5892,10906X0039/C2-1,BSS002MNYD,2018-03-31,101.68,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5893,10906X0039/C2-1,BSS002MNYD,2018-04-01,101.59,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5894,10906X0039/C2-1,BSS002MNYD,2018-04-02,101.54,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5895,10906X0039/C2-1,BSS002MNYD,2018-04-03,101.51,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5896,10906X0039/C2-1,BSS002MNYD,2018-04-04,101.58,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5897,10906X0039/C2-1,BSS002MNYD,2018-04-05,101.5,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5898,10906X0039/C2-1,BSS002MNYD,2018-04-06,101.41,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
5899,10906X0039/C2-1,BSS002MNYD,2018-04-07,101.39,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
